Season,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
2016-17,2016-08-13T00:00:00Z,Man City,Sunderland,2,1,H,1.0,0.0,H,R Madley,16.0,7.0,4.0,3.0,9.0,6.0,11.0,14.0,1.0,2.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Middlesbrough,Stoke,1,1,D,1.0,0.0,H,K Friend,12.0,12.0,2.0,1.0,9.0,6.0,18.0,14.0,3.0,5.0,0.0,0.0
2016-17,2016-08-13T00:00:00Z,Southampton,Watford,1,1,D,0.0,1.0,A,R East,24.0,5.0,6.0,1.0,6.0,2.0,8.0,12.0,1.0,2.0,0.0,1.0
2016-17,2016-08-14T00:00:00Z,Arsenal,Liverpool,3,4,A,1.0,1.0,D,M Oliver,9.0,16.0,5.0,7.0,5.0,4.0,13.0,17.0,3.0,3.0,0.0,0.0
2016-17,2016-08-14T00:00:00Z,Bournemouth,Man United,1,3,A,0.0,1.0,A,A Marriner,9.0,11.0,3.0,7.0,4.0,2.0,7.0,10.0,0.0,1.0,0.0,0.0
2016-17,2016-08-15T00:00:00Z,Chelsea,West Ham,2,1,H,0.0,0.0,D,A Taylor,16.0,7.0,6.0,3.0,7.0,1.0,16.0,16.0,5.0,2.0,0.0,0.0
2016-17,2016-08-19T00:00:00Z,Man United,Southampton,2,0,H,1.0,0.0,H,A Taylor,12.0,13.0,5.0,1.0,4.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Burnley,Liverpool,2,0,H,2.0,0.0,H,L Mason,3.0,26.0,2.0,5.0,1.0,12.0,14.0,5.0,0.0,1.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Leicester,Arsenal,0,0,D,0.0,0.0,D,M Clattenburg,8.0,13.0,1.0,4.0,2.0,7.0,11.0,7.0,1.0,2.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Stoke,Man City,1,4,A,0.0,2.0,A,M Dean,8.0,12.0,3.0,6.0,7.0,7.0,12.0,13.0,3.0,4.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Swansea,Hull,0,2,A,0.0,0.0,D,S Attwell,13.0,12.0,3.0,4.0,8.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Tottenham,Crystal Palace,1,0,H,0.0,0.0,D,M Oliver,20.0,10.0,5.0,2.0,10.0,4.0,19.0,9.0,3.0,3.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,Watford,Chelsea,1,2,A,0.0,0.0,D,J Moss,6.0,13.0,2.0,4.0,0.0,5.0,20.0,10.0,4.0,3.0,0.0,0.0
2016-17,2016-08-20T00:00:00Z,West Brom,Everton,1,2,A,1.0,1.0,D,N Swarbrick,11.0,13.0,4.0,7.0,7.0,4.0,16.0,10.0,3.0,1.0,0.0,0.0
2016-17,2016-08-21T00:00:00Z,Sunderland,Middlesbrough,1,2,A,0.0,2.0,A,M Atkinson,18.0,8.0,5.0,3.0,8.0,1.0,11.0,14.0,1.0,1.0,0.0,0.0
2016-17,2016-08-21T00:00:00Z,West Ham,Bournemouth,1,0,H,0.0,0.0,D,C Pawson,15.0,8.0,2.0,5.0,1.0,6.0,15.0,15.0,3.0,1.0,0.0,1.0
2016-17,2016-08-27T00:00:00Z,Chelsea,Burnley,3,0,H,2.0,0.0,H,M Clattenburg,22.0,6.0,10.0,0.0,9.0,5.0,6.0,9.0,2.0,2.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Crystal Palace,Bournemouth,1,1,D,0.0,1.0,A,M Dean,24.0,10.0,5.0,3.0,10.0,4.0,15.0,10.0,2.0,1.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Everton,Stoke,1,0,H,0.0,0.0,D,M Oliver,21.0,8.0,9.0,1.0,9.0,2.0,14.0,11.0,2.0,1.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Hull,Man United,0,1,A,0.0,0.0,D,J Moss,8.0,29.0,2.0,9.0,1.0,6.0,9.0,6.0,2.0,3.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Leicester,Swansea,2,1,H,1.0,0.0,H,R East,13.0,9.0,6.0,3.0,4.0,6.0,14.0,10.0,2.0,2.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Southampton,Sunderland,1,1,D,0.0,0.0,D,L Mason,16.0,5.0,7.0,2.0,5.0,5.0,15.0,8.0,2.0,2.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Tottenham,Liverpool,1,1,D,0.0,1.0,A,R Madley,11.0,13.0,4.0,3.0,5.0,5.0,11.0,17.0,3.0,5.0,0.0,0.0
2016-17,2016-08-27T00:00:00Z,Watford,Arsenal,1,3,A,0.0,3.0,A,K Friend,14.0,10.0,6.0,7.0,3.0,2.0,18.0,15.0,6.0,1.0,0.0,0.0
2016-17,2016-08-28T00:00:00Z,Man City,West Ham,3,1,H,2.0,0.0,H,A Marriner,22.0,9.0,5.0,2.0,5.0,4.0,5.0,10.0,1.0,3.0,0.0,0.0
2016-17,2016-08-28T00:00:00Z,West Brom,Middlesbrough,0,0,D,0.0,0.0,D,A Taylor,13.0,7.0,2.0,2.0,5.0,4.0,12.0,11.0,1.0,3.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Arsenal,Southampton,2,1,H,1.0,1.0,D,R Madley,17.0,11.0,2.0,5.0,6.0,1.0,10.0,8.0,2.0,5.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Bournemouth,West Brom,1,0,H,0.0,0.0,D,K Friend,12.0,12.0,5.0,2.0,10.0,5.0,9.0,11.0,1.0,3.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Burnley,Hull,1,1,D,0.0,0.0,D,P Tierney,13.0,11.0,2.0,3.0,5.0,9.0,13.0,3.0,2.0,0.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Liverpool,Leicester,4,1,H,2.0,1.0,H,C Pawson,17.0,12.0,11.0,3.0,1.0,7.0,4.0,8.0,1.0,2.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Man United,Man City,1,2,A,1.0,2.0,A,M Clattenburg,14.0,18.0,3.0,6.0,4.0,4.0,15.0,10.0,4.0,2.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Middlesbrough,Crystal Palace,1,2,A,1.0,1.0,D,N Swarbrick,12.0,12.0,4.0,4.0,6.0,6.0,5.0,9.0,1.0,2.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,Stoke,Tottenham,0,4,A,0.0,1.0,A,A Taylor,15.0,20.0,2.0,8.0,10.0,8.0,13.0,18.0,3.0,2.0,0.0,0.0
2016-17,2016-09-10T00:00:00Z,West Ham,Watford,2,4,A,2.0,2.0,D,M Atkinson,19.0,13.0,4.0,8.0,4.0,4.0,10.0,15.0,2.0,2.0,0.0,0.0
2016-17,2016-09-11T00:00:00Z,Swansea,Chelsea,2,2,D,0.0,1.0,A,A Marriner,6.0,28.0,2.0,7.0,1.0,11.0,17.0,8.0,3.0,4.0,0.0,0.0
2016-17,2016-09-12T00:00:00Z,Sunderland,Everton,0,3,A,0.0,0.0,D,M Jones,11.0,20.0,2.0,9.0,5.0,4.0,11.0,8.0,1.0,1.0,0.0,0.0
2016-17,2016-09-16T00:00:00Z,Chelsea,Liverpool,1,2,A,0.0,2.0,A,M Atkinson,12.0,13.0,4.0,5.0,6.0,4.0,6.0,13.0,1.0,1.0,0.0,0.0
2016-17,2016-09-17T00:00:00Z,Everton,Middlesbrough,3,1,H,3.0,1.0,H,L Mason,11.0,7.0,6.0,0.0,6.0,3.0,5.0,15.0,2.0,1.0,0.0,0.0
2016-17,2016-09-17T00:00:00Z,Hull,Arsenal,1,4,A,0.0,1.0,A,R East,6.0,24.0,2.0,9.0,2.0,4.0,9.0,12.0,0.0,2.0,1.0,0.0
2016-17,2016-09-17T00:00:00Z,Leicester,Burnley,3,0,H,1.0,0.0,H,A Taylor,14.0,7.0,6.0,2.0,7.0,1.0,10.0,9.0,0.0,1.0,0.0,0.0
2016-17,2016-09-17T00:00:00Z,Man City,Bournemouth,4,0,H,2.0,0.0,H,J Moss,20.0,6.0,12.0,2.0,5.0,5.0,8.0,11.0,1.0,1.0,1.0,0.0
2016-17,2016-09-17T00:00:00Z,West Brom,West Ham,4,2,H,3.0,0.0,H,M Clattenburg,8.0,23.0,6.0,5.0,2.0,6.0,14.0,6.0,2.0,1.0,0.0,0.0
2016-17,2016-09-18T00:00:00Z,Crystal Palace,Stoke,4,1,H,2.0,0.0,H,C Pawson,14.0,11.0,8.0,4.0,10.0,5.0,15.0,9.0,2.0,1.0,0.0,0.0
2016-17,2016-09-18T00:00:00Z,Southampton,Swansea,1,0,H,0.0,0.0,D,M Jones,19.0,9.0,6.0,3.0,7.0,1.0,14.0,9.0,1.0,1.0,0.0,0.0
2016-17,2016-09-18T00:00:00Z,Tottenham,Sunderland,1,0,H,0.0,0.0,D,M Dean,31.0,6.0,9.0,2.0,14.0,1.0,7.0,16.0,1.0,5.0,0.0,1.0
2016-17,2016-09-18T00:00:00Z,Watford,Man United,3,1,H,1.0,0.0,H,M Oliver,10.0,15.0,5.0,2.0,5.0,7.0,14.0,19.0,3.0,4.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Arsenal,Chelsea,3,0,H,3.0,0.0,H,M Oliver,14.0,9.0,5.0,2.0,9.0,1.0,9.0,11.0,0.0,2.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Bournemouth,Everton,1,0,H,1.0,0.0,H,R Madley,12.0,13.0,1.0,2.0,5.0,3.0,10.0,14.0,2.0,2.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Liverpool,Hull,5,1,H,3.0,0.0,H,A Marriner,32.0,2.0,12.0,1.0,13.0,2.0,8.0,8.0,1.0,2.0,0.0,1.0
2016-17,2016-09-24T00:00:00Z,Man United,Leicester,4,1,H,4.0,0.0,H,M Dean,16.0,10.0,7.0,3.0,8.0,6.0,9.0,12.0,0.0,2.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Middlesbrough,Tottenham,1,2,A,0.0,2.0,A,G Scott,6.0,19.0,2.0,5.0,2.0,10.0,14.0,9.0,2.0,1.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Stoke,West Brom,1,1,D,0.0,0.0,D,M Atkinson,12.0,9.0,2.0,3.0,6.0,6.0,9.0,13.0,3.0,4.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Sunderland,Crystal Palace,2,3,A,1.0,0.0,H,A Taylor,11.0,20.0,4.0,4.0,3.0,5.0,15.0,12.0,0.0,2.0,0.0,0.0
2016-17,2016-09-24T00:00:00Z,Swansea,Man City,1,3,A,1.0,1.0,D,N Swarbrick,13.0,18.0,5.0,4.0,2.0,7.0,15.0,9.0,2.0,4.0,0.0,0.0
2016-17,2016-09-25T00:00:00Z,West Ham,Southampton,0,3,A,0.0,1.0,A,J Moss,13.0,18.0,1.0,9.0,6.0,2.0,9.0,14.0,5.0,2.0,0.0,0.0
2016-17,2016-09-26T00:00:00Z,Burnley,Watford,2,0,H,1.0,0.0,H,M Jones,13.0,12.0,4.0,3.0,7.0,6.0,11.0,15.0,1.0,3.0,0.0,0.0
2016-17,2016-09-30T00:00:00Z,Everton,Crystal Palace,1,1,D,1.0,0.0,H,J Moss,13.0,10.0,3.0,2.0,10.0,9.0,16.0,11.0,5.0,4.0,0.0,0.0
2016-17,2016-10-01T00:00:00Z,Hull,Chelsea,0,2,A,0.0,0.0,D,A Taylor,8.0,22.0,3.0,9.0,5.0,7.0,13.0,15.0,2.0,2.0,0.0,0.0
2016-17,2016-10-01T00:00:00Z,Sunderland,West Brom,1,1,D,0.0,1.0,A,S Attwell,7.0,17.0,2.0,7.0,6.0,5.0,7.0,13.0,1.0,3.0,0.0,0.0
2016-17,2016-10-01T00:00:00Z,Swansea,Liverpool,1,2,A,1.0,0.0,H,M Oliver,8.0,18.0,3.0,6.0,3.0,10.0,11.0,9.0,2.0,2.0,0.0,0.0
2016-17,2016-10-01T00:00:00Z,Watford,Bournemouth,2,2,D,0.0,1.0,A,M Dean,17.0,11.0,7.0,2.0,4.0,5.0,17.0,12.0,3.0,4.0,0.0,0.0
2016-17,2016-10-01T00:00:00Z,West Ham,Middlesbrough,1,1,D,0.0,0.0,D,N Swarbrick,19.0,9.0,2.0,3.0,4.0,5.0,13.0,12.0,2.0,3.0,0.0,0.0
2016-17,2016-10-02T00:00:00Z,Burnley,Arsenal,0,1,A,0.0,0.0,D,C Pawson,10.0,18.0,1.0,3.0,2.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0
2016-17,2016-10-02T00:00:00Z,Leicester,Southampton,0,0,D,0.0,0.0,D,M Atkinson,9.0,11.0,1.0,5.0,3.0,6.0,9.0,9.0,1.0,0.0,0.0,0.0
2016-17,2016-10-02T00:00:00Z,Man United,Stoke,1,1,D,0.0,0.0,D,R Madley,24.0,7.0,9.0,6.0,13.0,2.0,14.0,9.0,3.0,0.0,0.0,0.0
2016-17,2016-10-02T00:00:00Z,Tottenham,Man City,2,0,H,2.0,0.0,H,A Marriner,13.0,12.0,7.0,6.0,4.0,3.0,20.0,10.0,2.0,2.0,0.0,0.0
2016-17,2016-10-15T00:00:00Z,Arsenal,Swansea,3,2,H,2.0,1.0,H,J Moss,16.0,13.0,6.0,6.0,5.0,6.0,7.0,10.0,0.0,1.0,1.0,0.0
2016-17,2016-10-15T00:00:00Z,Bournemouth,Hull,6,1,H,3.0,1.0,H,L Mason,22.0,11.0,10.0,4.0,5.0,4.0,8.0,14.0,0.0,3.0,0.0,0.0
2016-17,2016-10-15T00:00:00Z,Chelsea,Leicester,3,0,H,2.0,0.0,H,A Marriner,16.0,5.0,6.0,0.0,8.0,5.0,6.0,12.0,1.0,1.0,0.0,0.0
2016-17,2016-10-15T00:00:00Z,Crystal Palace,West Ham,0,1,A,0.0,1.0,A,M Atkinson,12.0,12.0,3.0,4.0,7.0,6.0,12.0,13.0,1.0,3.0,0.0,1.0
2016-17,2016-10-15T00:00:00Z,Man City,Everton,1,1,D,0.0,0.0,D,M Oliver,19.0,3.0,8.0,2.0,13.0,1.0,7.0,9.0,0.0,2.0,0.0,0.0
2016-17,2016-10-15T00:00:00Z,Stoke,Sunderland,2,0,H,2.0,0.0,H,M Jones,18.0,11.0,6.0,1.0,6.0,4.0,10.0,13.0,1.0,1.0,0.0,0.0
2016-17,2016-10-15T00:00:00Z,West Brom,Tottenham,1,1,D,0.0,0.0,D,K Friend,8.0,20.0,4.0,8.0,5.0,8.0,14.0,10.0,2.0,2.0,0.0,0.0
2016-17,2016-10-16T00:00:00Z,Middlesbrough,Watford,0,1,A,0.0,0.0,D,R East,10.0,4.0,3.0,2.0,4.0,6.0,15.0,10.0,4.0,1.0,0.0,0.0
2016-17,2016-10-16T00:00:00Z,Southampton,Burnley,3,1,H,0.0,0.0,D,M Dean,34.0,6.0,14.0,1.0,8.0,4.0,11.0,10.0,1.0,2.0,0.0,0.0
2016-17,2016-10-17T00:00:00Z,Liverpool,Man United,0,0,D,0.0,0.0,D,A Taylor,9.0,7.0,3.0,1.0,3.0,1.0,14.0,20.0,0.0,4.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Arsenal,Middlesbrough,0,0,D,0.0,0.0,D,M Dean,9.0,11.0,5.0,4.0,8.0,3.0,6.0,13.0,1.0,0.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Bournemouth,Tottenham,0,0,D,0.0,0.0,D,C Pawson,8.0,16.0,1.0,4.0,7.0,4.0,10.0,15.0,2.0,4.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Burnley,Everton,2,1,H,1.0,0.0,H,M Jones,9.0,20.0,3.0,8.0,2.0,8.0,16.0,15.0,2.0,3.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Hull,Stoke,0,2,A,0.0,1.0,A,K Friend,9.0,12.0,2.0,6.0,5.0,7.0,16.0,8.0,2.0,3.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Leicester,Crystal Palace,3,1,H,1.0,0.0,H,M Oliver,17.0,23.0,4.0,7.0,8.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Liverpool,West Brom,2,1,H,2.0,0.0,H,N Swarbrick,21.0,6.0,7.0,1.0,3.0,2.0,9.0,13.0,1.0,3.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,Swansea,Watford,0,0,D,0.0,0.0,D,P Tierney,11.0,10.0,5.0,2.0,7.0,2.0,15.0,16.0,2.0,1.0,0.0,0.0
2016-17,2016-10-22T00:00:00Z,West Ham,Sunderland,1,0,H,0.0,0.0,D,R Madley,20.0,10.0,3.0,2.0,6.0,2.0,10.0,13.0,2.0,5.0,0.0,0.0
2016-17,2016-10-23T00:00:00Z,Chelsea,Man United,4,0,H,2.0,0.0,H,M Atkinson,14.0,16.0,6.0,5.0,5.0,7.0,7.0,17.0,3.0,2.0,0.0,0.0
2016-17,2016-10-23T00:00:00Z,Man City,Southampton,1,1,D,0.0,1.0,A,M Clattenburg,14.0,6.0,3.0,2.0,10.0,3.0,11.0,10.0,3.0,3.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,Crystal Palace,Liverpool,2,4,A,2.0,3.0,A,A Marriner,7.0,17.0,6.0,10.0,3.0,3.0,15.0,5.0,1.0,2.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,Man United,Burnley,0,0,D,0.0,0.0,D,M Clattenburg,37.0,7.0,11.0,1.0,19.0,1.0,12.0,9.0,1.0,3.0,1.0,0.0
2016-17,2016-10-29T00:00:00Z,Middlesbrough,Bournemouth,2,0,H,1.0,0.0,H,S Attwell,10.0,15.0,3.0,3.0,4.0,7.0,3.0,5.0,1.0,1.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,Sunderland,Arsenal,1,4,A,0.0,1.0,A,M Atkinson,3.0,21.0,1.0,7.0,0.0,8.0,9.0,13.0,4.0,3.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,Tottenham,Leicester,1,1,D,1.0,0.0,H,R Madley,22.0,6.0,5.0,1.0,8.0,1.0,11.0,20.0,3.0,4.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,Watford,Hull,1,0,H,0.0,0.0,D,J Moss,22.0,8.0,0.0,2.0,7.0,2.0,13.0,8.0,1.0,2.0,0.0,0.0
2016-17,2016-10-29T00:00:00Z,West Brom,Man City,0,4,A,0.0,2.0,A,L Mason,9.0,21.0,1.0,8.0,1.0,7.0,17.0,10.0,4.0,3.0,0.0,0.0
2016-17,2016-10-30T00:00:00Z,Everton,West Ham,2,0,H,0.0,0.0,D,A Taylor,17.0,13.0,6.0,3.0,8.0,8.0,15.0,12.0,2.0,3.0,0.0,0.0
2016-17,2016-10-30T00:00:00Z,Southampton,Chelsea,0,2,A,0.0,1.0,A,M Jones,9.0,13.0,1.0,7.0,7.0,3.0,13.0,16.0,0.0,0.0,0.0,0.0
2016-17,2016-10-31T00:00:00Z,Stoke,Swansea,3,1,H,1.0,1.0,D,M Oliver,17.0,14.0,4.0,6.0,6.0,4.0,7.0,14.0,2.0,0.0,0.0,0.0
2016-17,2016-11-05T00:00:00Z,Bournemouth,Sunderland,1,2,A,1.0,1.0,D,M Dean,22.0,9.0,7.0,4.0,12.0,2.0,14.0,17.0,3.0,2.0,0.0,1.0
2016-17,2016-11-05T00:00:00Z,Burnley,Crystal Palace,3,2,H,2.0,0.0,H,A Taylor,14.0,16.0,7.0,5.0,4.0,7.0,11.0,12.0,1.0,2.0,0.0,0.0
2016-17,2016-11-05T00:00:00Z,Chelsea,Everton,5,0,H,3.0,0.0,H,R Madley,21.0,1.0,9.0,0.0,4.0,2.0,5.0,16.0,0.0,3.0,0.0,0.0
2016-17,2016-11-05T00:00:00Z,Man City,Middlesbrough,1,1,D,1.0,0.0,H,K Friend,25.0,5.0,7.0,3.0,8.0,2.0,7.0,15.0,1.0,3.0,0.0,0.0
2016-17,2016-11-05T00:00:00Z,West Ham,Stoke,1,1,D,0.0,0.0,D,A Marriner,9.0,12.0,2.0,4.0,6.0,4.0,11.0,10.0,4.0,1.0,0.0,0.0
2016-17,2016-11-06T00:00:00Z,Arsenal,Tottenham,1,1,D,1.0,0.0,H,M Clattenburg,15.0,10.0,2.0,3.0,7.0,2.0,11.0,17.0,1.0,2.0,0.0,0.0
2016-17,2016-11-06T00:00:00Z,Hull,Southampton,2,1,H,0.0,1.0,A,G Scott,6.0,19.0,2.0,7.0,1.0,10.0,13.0,15.0,0.0,5.0,0.0,0.0
2016-17,2016-11-06T00:00:00Z,Leicester,West Brom,1,2,A,0.0,0.0,D,C Pawson,5.0,11.0,2.0,5.0,5.0,6.0,8.0,8.0,0.0,2.0,0.0,0.0
2016-17,2016-11-06T00:00:00Z,Liverpool,Watford,6,1,H,3.0,0.0,H,M Oliver,28.0,11.0,17.0,8.0,6.0,3.0,14.0,10.0,1.0,2.0,0.0,0.0
2016-17,2016-11-06T00:00:00Z,Swansea,Man United,1,3,A,0.0,3.0,A,N Swarbrick,6.0,9.0,1.0,3.0,2.0,0.0,9.0,16.0,0.0,2.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Crystal Palace,Man City,1,2,A,0.0,1.0,A,R Madley,9.0,10.0,2.0,4.0,2.0,7.0,12.0,15.0,1.0,2.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Everton,Swansea,1,1,D,0.0,1.0,A,M Atkinson,14.0,5.0,6.0,3.0,10.0,3.0,13.0,12.0,4.0,2.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Man United,Arsenal,1,1,D,0.0,0.0,D,A Marriner,12.0,5.0,5.0,1.0,10.0,4.0,14.0,11.0,3.0,3.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Southampton,Liverpool,0,0,D,0.0,0.0,D,M Clattenburg,3.0,15.0,0.0,2.0,1.0,8.0,8.0,11.0,1.0,1.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Stoke,Bournemouth,0,1,A,0.0,1.0,A,R East,14.0,9.0,6.0,2.0,3.0,4.0,17.0,10.0,3.0,2.0,0.0,0.0
2016-17,2016-11-19T00:00:00Z,Sunderland,Hull,3,0,H,1.0,0.0,H,L Mason,11.0,17.0,4.0,7.0,2.0,8.0,9.0,8.0,1.0,0.0,1.0,0.0
2016-17,2016-11-19T00:00:00Z,Tottenham,West Ham,3,2,H,0.0,1.0,A,M Dean,14.0,11.0,6.0,3.0,4.0,5.0,13.0,16.0,3.0,2.0,0.0,1.0
2016-17,2016-11-19T00:00:00Z,Watford,Leicester,2,1,H,2.0,1.0,H,N Swarbrick,10.0,10.0,3.0,2.0,4.0,6.0,12.0,18.0,2.0,3.0,0.0,0.0
2016-17,2016-11-20T00:00:00Z,Middlesbrough,Chelsea,0,1,A,0.0,1.0,A,J Moss,12.0,13.0,1.0,3.0,2.0,3.0,13.0,10.0,2.0,3.0,0.0,0.0
2016-17,2016-11-21T00:00:00Z,West Brom,Burnley,4,0,H,3.0,0.0,H,M Jones,16.0,5.0,6.0,2.0,4.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Burnley,Man City,1,2,A,1.0,1.0,D,A Marriner,10.0,21.0,5.0,5.0,5.0,8.0,5.0,15.0,2.0,3.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Chelsea,Tottenham,2,1,H,1.0,1.0,D,M Oliver,9.0,12.0,5.0,6.0,3.0,8.0,13.0,16.0,2.0,1.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Hull,West Brom,1,1,D,0.0,1.0,A,P Tierney,10.0,11.0,4.0,2.0,2.0,6.0,7.0,10.0,3.0,2.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Leicester,Middlesbrough,2,2,D,1.0,1.0,D,L Mason,11.0,6.0,3.0,2.0,2.0,3.0,15.0,12.0,4.0,4.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Liverpool,Sunderland,2,0,H,0.0,0.0,D,A Taylor,27.0,6.0,7.0,1.0,9.0,4.0,5.0,9.0,1.0,3.0,0.0,0.0
2016-17,2016-11-26T00:00:00Z,Swansea,Crystal Palace,5,4,H,1.0,1.0,D,K Friend,18.0,12.0,9.0,4.0,10.0,6.0,12.0,24.0,4.0,5.0,0.0,0.0
2016-17,2016-11-27T00:00:00Z,Arsenal,Bournemouth,3,1,H,1.0,1.0,D,M Jones,16.0,9.0,3.0,3.0,3.0,10.0,12.0,13.0,3.0,5.0,0.0,0.0
2016-17,2016-11-27T00:00:00Z,Man United,West Ham,1,1,D,1.0,1.0,D,J Moss,17.0,6.0,8.0,2.0,8.0,4.0,16.0,16.0,3.0,1.0,0.0,0.0
2016-17,2016-11-27T00:00:00Z,Southampton,Everton,1,0,H,1.0,0.0,H,C Pawson,17.0,13.0,7.0,1.0,5.0,2.0,11.0,15.0,0.0,2.0,0.0,0.0
2016-17,2016-11-27T00:00:00Z,Watford,Stoke,0,1,A,0.0,1.0,A,R Madley,11.0,14.0,2.0,1.0,3.0,3.0,24.0,14.0,3.0,0.0,1.0,0.0
2016-17,2016-12-03T00:00:00Z,Crystal Palace,Southampton,3,0,H,2.0,0.0,H,N Swarbrick,9.0,17.0,4.0,3.0,4.0,9.0,11.0,13.0,3.0,1.0,0.0,0.0
2016-17,2016-12-03T00:00:00Z,Man City,Chelsea,1,3,A,1.0,0.0,H,A Taylor,14.0,10.0,5.0,4.0,9.0,2.0,14.0,9.0,2.0,3.0,2.0,0.0
2016-17,2016-12-03T00:00:00Z,Stoke,Burnley,2,0,H,2.0,0.0,H,M Clattenburg,10.0,14.0,4.0,4.0,4.0,9.0,7.0,13.0,3.0,2.0,0.0,0.0
2016-17,2016-12-03T00:00:00Z,Sunderland,Leicester,2,1,H,0.0,0.0,D,A Marriner,22.0,17.0,6.0,5.0,3.0,4.0,8.0,12.0,3.0,1.0,0.0,0.0
2016-17,2016-12-03T00:00:00Z,Tottenham,Swansea,5,0,H,2.0,0.0,H,J Moss,28.0,1.0,15.0,0.0,5.0,0.0,11.0,17.0,0.0,4.0,0.0,0.0
2016-17,2016-12-03T00:00:00Z,West Brom,Watford,3,1,H,2.0,0.0,H,G Scott,11.0,17.0,3.0,5.0,3.0,4.0,12.0,8.0,2.0,1.0,0.0,1.0
2016-17,2016-12-03T00:00:00Z,West Ham,Arsenal,1,5,A,0.0,1.0,A,C Pawson,10.0,19.0,3.0,10.0,3.0,2.0,10.0,11.0,3.0,3.0,0.0,0.0
2016-17,2016-12-04T00:00:00Z,Bournemouth,Liverpool,4,3,H,0.0,2.0,A,R Madley,12.0,10.0,8.0,3.0,4.0,9.0,9.0,17.0,2.0,2.0,0.0,0.0
2016-17,2016-12-04T00:00:00Z,Everton,Man United,1,1,D,0.0,1.0,A,M Oliver,13.0,10.0,6.0,2.0,6.0,3.0,13.0,11.0,2.0,3.0,0.0,0.0
2016-17,2016-12-05T00:00:00Z,Middlesbrough,Hull,1,0,H,0.0,0.0,D,M Dean,16.0,6.0,4.0,2.0,13.0,7.0,6.0,11.0,1.0,1.0,0.0,0.0
2016-17,2016-12-10T00:00:00Z,Arsenal,Stoke,3,1,H,1.0,1.0,D,L Mason,21.0,12.0,6.0,5.0,7.0,7.0,9.0,6.0,0.0,0.0,0.0,0.0
2016-17,2016-12-10T00:00:00Z,Burnley,Bournemouth,3,2,H,2.0,1.0,H,M Atkinson,16.0,17.0,7.0,4.0,4.0,11.0,14.0,18.0,2.0,2.0,0.0,0.0
